Code,Year,"Population, total"
LAO,2087,
LAO,2088,
LAO,2089,
LAO,2090,
LAO,2091,
LAO,2092,
LAO,2093,
LAO,2094,
LAO,2095,
LAO,2096,
LAO,2097,
LAO,2098,
LAO,2099,
LAO,2100,
UN_LAC,1950,167782164
UN_LAC,1951,172178661
UN_LAC,1952,176742748
UN_LAC,1953,181465137
UN_LAC,1954,186352240
UN_LAC,1955,191408098
UN_LAC,1956,196635242
UN_LAC,1957,202034636
UN_LAC,1958,207597407
UN_LAC,1959,213338420
UN_LAC,1960,219267876
UN_LAC,1961,225391661
UN_LAC,1962,231696480
UN_LAC,1963,238151653
UN_LAC,1964,244733712
UN_LAC,1965,251412632
UN_LAC,1966,258167633
UN_LAC,1967,264985011
UN_LAC,1968,271854378
UN_LAC,1969,278778842
UN_LAC,1970,285740931
UN_LAC,1971,292776290
UN_LAC,1972,299924706
UN_LAC,1973,307173853
UN_LAC,1974,314507393
UN_LAC,1975,321910244
UN_LAC,1976,329387956
UN_LAC,1977,336994366
UN_LAC,1978,344747765
UN_LAC,1979,352587364
UN_LAC,1980,360493168
UN_LAC,1981,368410523
UN_LAC,1982,376371991
UN_LAC,1983,384476546
UN_LAC,1984,392668981
UN_LAC,1985,400865350
UN_LAC,1986,409041727
UN_LAC,1987,417217346
UN_LAC,1988,425425705
UN_LAC,1989,433640825
UN_LAC,1990,441884652
UN_LAC,1991,450078869
UN_LAC,1992,458219793
UN_LAC,1993,466312638
UN_LAC,1994,474323146
UN_LAC,1995,482311059
UN_LAC,1996,490233948
UN_LAC,1997,498098883
UN_LAC,1998,505972763
UN_LAC,1999,513769070
UN_LAC,2000,521323343
UN_LAC,2001,528625862
UN_LAC,2002,535741246
UN_LAC,2003,542687947
UN_LAC,2004,549493922
UN_LAC,2005,556212183
UN_LAC,2006,562854899
UN_LAC,2007,569468003
UN_LAC,2008,576049107
UN_LAC,2009,582545349
UN_LAC,2010,588907847
UN_LAC,2011,595242690
UN_LAC,2012,601576915
UN_LAC,2013,607837506
UN_LAC,2014,614015229
UN_LAC,2015,620042605
UN_LAC,2016,625922637
UN_LAC,2017,631575439
UN_LAC,2018,637012157
UN_LAC,2019,642195534
UN_LAC,2020,646729383
UN_LAC,2021,650465295
UN_LAC,2022,654366789
UN_LAC,2023,658891516
UN_LAC,2024,
UN_LAC,2025,
UN_LAC,2026,
UN_LAC,2027,
UN_LAC,2028,
UN_LAC,2029,
UN_LAC,2030,
UN_LAC,2031,
UN_LAC,2032,
UN_LAC,2033,
UN_LAC,2034,
UN_LAC,2035,
UN_LAC,2036,
UN_LAC,2037,
UN_LAC,2038,
UN_LAC,2039,
UN_LAC,2040,
UN_LAC,2041,
UN_LAC,2042,
UN_LAC,2043,
UN_LAC,2044,
UN_LAC,2045,
UN_LAC,2046,
UN_LAC,2047,
UN_LAC,2048,
UN_LAC,2049,
UN_LAC,2050,
UN_LAC,2051,
UN_LAC,2052,
UN_LAC,2053,
UN_LAC,2054,
UN_LAC,2055,
UN_LAC,2056,
UN_LAC,2057,
UN_LAC,2058,
UN_LAC,2059,
UN_LAC,2060,
UN_LAC,2061,
UN_LAC,2062,
UN_LAC,2063,
UN_LAC,2064,
UN_LAC,2065,
UN_LAC,2066,
UN_LAC,2067,
UN_LAC,2068,
UN_LAC,2069,
UN_LAC,2070,
UN_LAC,2071,
UN_LAC,2072,
UN_LAC,2073,
UN_LAC,2074,
UN_LAC,2075,
UN_LAC,2076,
UN_LAC,2077,
UN_LAC,2078,
UN_LAC,2079,
UN_LAC,2080,
UN_LAC,2081,
UN_LAC,2082,
UN_LAC,2083,
UN_LAC,2084,
UN_LAC,2085,
UN_LAC,2086,
UN_LAC,2087,
UN_LAC,2088,
UN_LAC,2089,
UN_LAC,2090,
UN_LAC,2091,
UN_LAC,2092,
UN_LAC,2093,
UN_LAC,2094,
UN_LAC,2095,
UN_LAC,2096,
UN_LAC,2097,
UN_LAC,2098,
UN_LAC,2099,
UN_LAC,2100,
LVA,1950,1918725
LVA,1951,1933918
LVA,1952,1949540
LVA,1953,1965203
LVA,1954,1982039
LVA,1955,2000467
LVA,1956,2019509
LVA,1957,2040121
LVA,1958,2063294
LVA,1959,2096983
LVA,1960,2131169
LVA,1961,2157173
LVA,1962,2182287
LVA,1963,2205804
LVA,1964,2229753
LVA,1965,2252769
LVA,1966,2274356
LVA,1967,2296080
LVA,1968,2317286
LVA,1969,2337663
LVA,1970,2357559
LVA,1971,2377075
LVA,1972,2395871
LVA,1973,2415773
LVA,1974,2436994
LVA,1975,2455780
LVA,1976,2470541
LVA,1977,2484605
LVA,1978,2497364
LVA,1979,2505526
LVA,1980,2511756
LVA,1981,2519972
LVA,1982,2532020
LVA,1983,2546976
LVA,1984,2562773
LVA,1985,2579237
LVA,1986,2599784
LVA,1987,2625969
LVA,1988,2652250
LVA,1989,2664839
LVA,1990,2660131
LVA,1991,2648933
LVA,1992,2614833
LVA,1993,2563820
LVA,1994,2521238
LVA,1995,2485948
LVA,1996,2457907
LVA,1997,2433229
LVA,1998,2410217
LVA,1999,2390822
LVA,2000,2368320
LVA,2001,2338299
LVA,2002,2311358
LVA,2003,2288983
LVA,2004,2264179
LVA,2005,2239787
LVA,2006,2219039
LVA,2007,2200774
LVA,2008,2177710
LVA,2009,2142044
LVA,2010,2097834
LVA,2011,2059940
LVA,2012,2034639
LVA,2013,2013004
LVA,2014,1994153
LVA,2015,1977874
LVA,2016,1959863
LVA,2017,1942599
LVA,2018,1927586
LVA,2019,1914267
LVA,2020,1901119
LVA,2021,1885593
LVA,2022,1881059
LVA,2023,1882399
LVA,2024,
LVA,2025,
LVA,2026,
LVA,2027,
LVA,2028,
LVA,2029,
LVA,2030,
LVA,2031,
LVA,2032,
LVA,2033,
LVA,2034,
LVA,2035,
LVA,2036,
LVA,2037,
LVA,2038,
LVA,2039,
LVA,2040,
LVA,2041,
LVA,2042,
LVA,2043,
LVA,2044,
LVA,2045,
LVA,2046,
LVA,2047,
LVA,2048,
LVA,2049,
LVA,2050,
LVA,2051,
LVA,2052,
LVA,2053,
LVA,2054,
LVA,2055,
LVA,2056,
LVA,2057,
LVA,2058,
LVA,2059,
LVA,2060,
LVA,2061,
LVA,2062,
LVA,2063,
LVA,2064,
LVA,2065,
LVA,2066,
LVA,2067,
LVA,2068,
LVA,2069,
LVA,2070,
LVA,2071,
LVA,2072,
LVA,2073,
LVA,2074,
LVA,2075,
LVA,2076,
LVA,2077,
LVA,2078,
LVA,2079,
LVA,2080,
LVA,2081,
LVA,2082,
LVA,2083,
LVA,2084,
LVA,2085,
LVA,2086,
LVA,2087,
LVA,2088,
LVA,2089,
LVA,2090,
LVA,2091,
LVA,2092,
LVA,2093,
LVA,2094,
LVA,2095,
LVA,2096,
LVA,2097,
LVA,2098,
LVA,2099,
LVA,2100,
,1950,198760112
,1951,202652091
,1952,206709145
,1953,210878824
,1954,215203496
,1955,219741329
,1956,224471915
,1957,229334117
,1958,234249679
,1959,239467802
,1960,245116606
,1961,251053626
,1962,257242818
,1963,263627880
,1964,270265531
,1965,277173653
,1966,284294158
,1967,291716409
,1968,299449334
,1969,307336650
,1970,315180145
,1971,322596731
,1972,330325410
,1973,339083632
,1974,348129342
,1975,356932379
,1976,365647055
,1977,374384507
,1978,383761020
,1979,393811591
,1980,403106102
,1981,412147407
,1982,422663429
,1983,434246510
,1984,446053986
,1985,457975602
,1986,469954788
,1987,482189711
,1988,494517098
,1989,507111454
,1990,519816814
,1991,532721210
,1992,547033344
,1993,562620349
,1994,578161671
,1995,593744535
,1996,609544652
,1997,625406730
,1998,641541770
,1999,657759369
,2000,673774118
,2001,690025172
,2002,707416729
,2003,725265579
,2004,742875655
,2005,760903254
,2006,779395667
,2007,797685700
,2008,816441920
,2009,835864959
,2010,855529921
,2011,875870724
,2012,896874391
,2013,918462778
,2014,940480899
,2015,962708546
,2016,985618622
,2017,1009200433
,2018,1033320496
,2019,1058226909
,2020,1083853563
,2021,1109397234
,2022,1134811912
,2023,1161055548
,2024,
,2025,
,2026,
,2027,
,2028,
,2029,
,2030,
,2031,
,2032,
,2033,
,2034,
,2035,
,2036,
,2037,
,2038,
,2039,
,2040,
,2041,
,2042,
,2043,
,2044,
,2045,
,2046,
,2047,
,2048,
,2049,
,2050,
,2051,
,2052,
,2053,
,2054,
,2055,
,2056,
,2057,
,2058,
,2059,
,2060,
,2061,
,2062,
,2063,
,2064,
,2065,
,2066,
,2067,
,2068,
,2069,
,2070,
,2071,
,2072,
,2073,
,2074,
,2075,
,2076,
,2077,
,2078,
,2079,
,2080,
,2081,
,2082,
,2083,
,2084,
,2085,
,2086,
,2087,
,2088,
,2089,
,2090,
,2091,
,2092,
,2093,
,2094,
,2095,
,2096,
,2097,
,2098,
,2099,
,2100,
LBN,1950,1349351
LBN,1951,1387575
LBN,1952,1427087
LBN,1953,1468018
LBN,1954,1510417
LBN,1955,1554070
LBN,1956,1599146
LBN,1957,1645925
LBN,1958,1693554
LBN,1959,1742776
LBN,1960,1794411
LBN,1961,1850090
LBN,1962,1909583
LBN,1963,1970319
LBN,1964,2030547
LBN,1965,2088838
LBN,1966,2148255
LBN,1967,2206736
LBN,1968,2266376
LBN,1969,2328162
LBN,1970,2386119
LBN,1971,2446319
LBN,1972,2509730
LBN,1973,2572932
LBN,1974,2635185
LBN,1975,2693197
LBN,1976,2726474
LBN,1977,2762162
LBN,1978,2822681
LBN,1979,2882635
LBN,1980,2944765
LBN,1981,3008985
LBN,1982,3054932
LBN,1983,3095001
LBN,1984,3152742
LBN,1985,3217377
LBN,1986,3300373
LBN,1987,3385557
LBN,1988,3454647
LBN,1989,3525288
LBN,1990,3595175
LBN,1991,3668916
LBN,1992,3747375
LBN,1993,3820652
LBN,1994,3889802
LBN,1995,3960741
LBN,1996,4034782
LBN,1997,4108409
LBN,1998,4181287
LBN,1999,4255278
LBN,2000,4329345
LBN,2001,4401923
LBN,2002,4463505
LBN,2003,4525513
LBN,2004,4599285
LBN,2005,4671105
LBN,2006,4751146
LBN,2007,4844119
LBN,2008,4925359
LBN,2009,4992295
LBN,2010,5041290
LBN,2011,5096018
LBN,2012,5235742
LBN,2013,5743441
LBN,2014,6346993
LBN,2015,6472470
LBN,2016,6323061
LBN,2017,6160129
LBN,2018,5984120
LBN,2019,5794601
LBN,2020,5702400
LBN,2021,5718129
LBN,2022,5744492
LBN,2023,5773494
LBN,2024,
LBN,2025,
LBN,2026,
LBN,2027,
LBN,2028,
LBN,2029,
LBN,2030,
LBN,2031,
LBN,2032,
LBN,2033,
LBN,2034,
LBN,2035,
LBN,2036,
LBN,2037,
LBN,2038,
LBN,2039,
LBN,2040,
LBN,2041,
LBN,2042,
LBN,2043,
LBN,2044,
LBN,2045,
LBN,2046,
LBN,2047,
LBN,2048,
LBN,2049,
LBN,2050,
LBN,2051,
LBN,2052,
LBN,2053,
LBN,2054,
LBN,2055,
LBN,2056,
LBN,2057,
LBN,2058,
LBN,2059,
LBN,2060,
LBN,2061,
LBN,2062,
LBN,2063,
LBN,2064,
LBN,2065,
LBN,2066,
LBN,2067,
LBN,2068,
LBN,2069,
LBN,2070,
LBN,2071,
LBN,2072,
LBN,2073,
LBN,2074,
LBN,2075,
LBN,2076,
LBN,2077,
LBN,2078,
LBN,2079,
LBN,2080,
LBN,2081,
LBN,2082,
LBN,2083,
LBN,2084,
LBN,2085,
LBN,2086,
LBN,2087,
LBN,2088,
LBN,2089,
LBN,2090,
LBN,2091,
LBN,2092,
LBN,2093,
LBN,2094,
LBN,2095,
LBN,2096,
LBN,2097,
LBN,2098,
LBN,2099,
LBN,2100,
LSO,1950,579554
LSO,1951,590270
LSO,1952,601947
LSO,1953,614478
LSO,1954,627902
LSO,1955,642186
LSO,1956,657317
LSO,1957,674674
LSO,1958,694324
LSO,1959,714949
LSO,1960,736507
LSO,1961,758833
LSO,1962,781819
LSO,1963,805374
LSO,1964,829442
LSO,1965,854094
LSO,1966,881879
LSO,1967,913986
LSO,1968,948108
LSO,1969,983200
LSO,1970,1019273
LSO,1971,1056248
LSO,1972,1094069
LSO,1973,1132706
LSO,1974,1172420
LSO,1975,1213650
LSO,1976,1253217
LSO,1977,1289966
LSO,1978,1327244
LSO,1979,1366171
LSO,1980,1406530
LSO,1981,1448073
LSO,1982,1490732
LSO,1983,1534414
LSO,1984,1578992
LSO,1985,1624385
LSO,1986,1666140
LSO,1987,1703395
LSO,1988,1739847
LSO,1989,1775437
LSO,1990,1809698
LSO,1991,1842383
LSO,1992,1873281
LSO,1993,1901799
LSO,1994,1927708
LSO,1995,1951441
LSO,1996,1972424
LSO,1997,1988140
LSO,1998,1998048
LSO,1999,2003238
LSO,2000,2003919
LSO,2001,2000859
LSO,2002,1994686
LSO,2003,1985060
LSO,2004,1971130
LSO,2005,1953080
LSO,2006,1945066
LSO,2007,1953273
LSO,2008,1966547
LSO,2009,1980884
LSO,2010,1996256
LSO,2011,2014015
LSO,2012,2034363
LSO,2013,2056509
LSO,2014,2080091
LSO,2015,2104614
LSO,2016,2130424
LSO,2017,2157117
LSO,2018,2183611
LSO,2019,2209414
LSO,2020,2235727
LSO,2021,2261549
LSO,2022,2286112
LSO,2023,2311476
LSO,2024,
LSO,2025,
LSO,2026,
LSO,2027,
LSO,2028,
LSO,2029,
LSO,2030,
LSO,2031,
LSO,2032,
LSO,2033,
LSO,2034,
LSO,2035,
LSO,2036,
LSO,2037,
LSO,2038,
LSO,2039,
LSO,2040,
LSO,2041,
LSO,2042,
LSO,2043,
LSO,2044,
LSO,2045,
LSO,2046,
LSO,2047,
LSO,2048,
LSO,2049,
LSO,2050,
LSO,2051,
LSO,2052,
LSO,2053,
LSO,2054,
LSO,2055,
LSO,2056,
LSO,2057,
LSO,2058,
LSO,2059,
LSO,2060,
LSO,2061,
LSO,2062,
LSO,2063,
LSO,2064,
LSO,2065,
LSO,2066,
LSO,2067,
LSO,2068,
LSO,2069,
LSO,2070,
LSO,2071,
LSO,2072,
LSO,2073,
LSO,2074,
LSO,2075,
LSO,2076,
LSO,2077,
LSO,2078,
LSO,2079,
LSO,2080,
LSO,2081,
LSO,2082,
LSO,2083,
LSO,2084,
LSO,2085,
LSO,2086,
LSO,2087,
LSO,2088,
LSO,2089,
LSO,2090,
LSO,2091,
LSO,2092,
LSO,2093,
LSO,2094,
LSO,2095,
LSO,2096,
LSO,2097,
LSO,2098,
LSO,2099,
LSO,2100,
,1950,1679684746
,1951,1714241871
,1952,1752188647
,1953,1792640016
,1954,1834623621
,1955,1879000748
,1956,1924245262
,1957,1971234866
,1958,2019255256
,1959,2063375190
,1960,2102341009
,1961,2141025948
,1962,2188868749
,1963,2247929526
,1964,2309495286
,1965,2369780357
,1966,2430052026
,1967,2490605376
,1968,2553707523
,1969,2619382179
,1970,2686211701
,1971,2752647543
,1972,2818753785
,1973,2886267267
,1974,2953896037
,1975,3020759779
,1976,3087179913
,1977,3153746989
,1978,3221093318
,1979,3290675667
,1980,3362598770
,1981,3436923071
,1982,3514523356
,1983,3592954025
,1984,3671671656
,1985,3752334169
,1986,3835081542
,1987,3920193662
,1988,4005791129
,1989,4091696806
,1990,4178458292
,1991,4262779732
,1992,4344681244
,1993,4425817544
,1994,4505117722
,1995,4584269213
,1996,4663925780
,1997,4743165108
,1998,4822567858
,1999,4901733055
,2000,4981020958
,2001,5060563632
,2002,5138827856
,2003,5216602022
,2004,5295140664
,2005,5374298178
,2006,5454383031
,2007,5535084728
,2008,5616574406
,2009,5699574971
,2010,5783526152
,2011,5867818545
,2012,5953386740
,2013,6039378781
,2014,6124495115
,2015,6208202776
,2016,6290688522
,2017,6372441537
,2018,6451926619
,2019,6528918960
,2020,6602624671
,2021,6670349468
,2022,6737630528
,2023,6807234401
,2024,
,2025,
,2026,
,2027,
,2028,
,2029,
,2030,
,2031,
,2032,
,2033,
,2034,
,2035,
,2036,
,2037,
,2038,
,2039,
,2040,
,2041,
,2042,
,2043,
,2044,
,2045,
,2046,
,2047,
,2048,
,2049,
,2050,
,2051,
,2052,
,2053,
,2054,
,2055,
,2056,
,2057,
,2058,
,2059,
,2060,
,2061,
,2062,
,2063,
,2064,
,2065,
,2066,
,2067,
,2068,
,2069,
,2070,
,2071,
,2072,
,2073,
,2074,
,2075,
,2076,
,2077,
,2078,
,2079,
,2080,
,2081,
,2082,
,2083,
,2084,
,2085,
,2086,
,2087,
,2088,
,2089,
,2090,
,2091,
,2092,
,2093,
,2094,
,2095,
,2096,
,2097,
,2098,
,2099,
,2100,
,1950,1125868861
,1951,1150351232
,1952,1176543028
,1953,1204167593
,1954,1233175513
,1955,1263675971
,1956,1295434528
,1957,1328122763
,1958,1361760452
,1959,1396869828
,1960,1433224536
,1961,1470548986
,1962,1508861496
,1963,1548246420
,1964,1588628673
,1965,1629118772
,1966,1669833863
,1967,1711943332
,1968,1755157657
,1969,1799067414
,1970,1844089673
,1971,1889203850
,1972,1935235049
,1973,1983444063
,1974,2032954026
,1975,2083615399
,1976,2135363602
,1977,2188298487
,1978,2242567833
,1979,2298553000
,1980,2356140127
,1981,2415475703
,1982,2476800042
,1983,2539360833
,1984,2602918717
,1985,2667270263
,1986,2732287848
,1987,2798159401
,1988,2864481514
,1989,2931407090
,1990,2998368937
,1991,3065219094
,1992,3132993112
,1993,3201050450
,1994,3268325094
,1995,3336024998
,1996,3404562197
,1997,3473308409
,1998,3542727364
,1999,3612305840
,2000,3681964945
,2001,3752172944
,2002,3822116692
,2003,3892092620
,2004,3962924549
,2005,4034042220
,2006,4105974529
,2007,4178770590
,2008,4252110528
,2009,4326273941
,2010,4401076171
,2011,4476576195
,2012,4552731410
,2013,4629090786
,2014,4705140522
,2015,4780550751
,2016,4855007429
,2017,4928362416
,2018,5001128383
,2019,5073567683
,2020,5144681811
,2021,5212174863
,2022,5280860581
,2023,5353175688
,2024,
,2025,
,2026,
,2027,
,2028,
,2029,
,2030,
,2031,
,2032,
,2033,
,2034,
,2035,
,2036,
,2037,
,2038,
,2039,
,2040,
,2041,
,2042,
,2043,
,2044,
,2045,
,2046,
,2047,
,2048,
,2049,
,2050,
,2051,
,2052,
,2053,
,2054,
,2055,
,2056,
,2057,
,2058,
,2059,
,2060,
,2061,
,2062,
,2063,
,2064,
,2065,
,2066,
,2067,
,2068,
,2069,
,2070,
,2071,
,2072,
,2073,
,2074,
,2075,
,2076,
,2077,
,2078,
,2079,
,2080,
,2081,
,2082,
,2083,
,2084,
,2085,
,2086,
,2087,
,2088,
,2089,
,2090,
,2091,
,2092,
,2093,
,2094,
,2095,
,2096,
,2097,
,2098,
,2099,
,2100,
,1950,1480924634
,1951,1511589786
,1952,1545479516
,1953,1581761189
,1954,1619420138
,1955,1659259425
,1956,1699773346
,1957,1741900749
,1958,1785005583
,1959,1823907383
,1960,1857224412
,1961,1889972322
,1962,1931625933
,1963,1984301650
,1964,2039229764
,1965,2092606703
,1966,2145757878
,1967,2198888968
,1968,2254258188
,1969,2312045516
,1970,2371031562
,1971,2430050815
,1972,2488428375
,1973,2547183641
,1974,2605766705
,1975,2663827400
,1976,2721532853
,1977,2779362482
,1978,2837332283
,1979,2896864082
,1980,2959492663
,1981,3024775658
,1982,3091859918
,1983,3158707521
,1984,3225617665
,1985,3294358566
,1986,3365126757
,1987,3438003942
,1988,3511274039
,1989,3584585343
,1990,3658641467
,1991,3730058516
,1992,3797647898
,1993,3863197198
,1994,3926956037
,1995,3990524680
,1996,4054381120
,1997,4117758375
,1998,4181026092
,1999,4243973689
,2000,4307246847
,2001,4370538441
,2002,4431411128
,2003,4491336451
,2004,4552264995
,2005,4613394932
,2006,4674987366
,2007,4737399014
,2008,4800132480
,2009,4863710010
,2010,4927996235
,2011,4991947818
,2012,5056512351
,2013,5120915999
,2014,5184014203
,2015,5245494225
,2016,5305069894
,2017,5363241103
,2018,5418606114
,2019,5470692064
,2020,5518771105
,2021,5560952239
,2022,5602818622
,2023,5646178859
,2024,
,2025,
,2026,
,2027,
,2028,
,2029,
,2030,
,2031,
,2032,
,2033,
,2034,
,2035,
,2036,
,2037,
,2038,
,2039,
,2040,
,2041,
,2042,
,2043,
,2044,
,2045,
,2046,
,2047,
,2048,
,2049,
,2050,
,2051,
,2052,
,2053,
,2054,
,2055,
,2056,
,2057,
,2058,
,2059,
,2060,
,2061,
,2062,
,2063,
,2064,
,2065,
,2066,
,2067,
,2068,
,2069,
,2070,
,2071,
,2072,
,2073,
,2074,
,2075,
,2076,
,2077,
,2078,
,2079,
,2080,
,2081,
,2082,
,2083,
,2084,
,2085,
,2086,
,2087,
,2088,
,2089,
,2090,
,2091,
,2092,
,2093,
,2094,
,2095,
,2096,
,2097,
,2098,
,2099,
,2100,
LBR,1950,918912
LBR,1951,936416
LBR,1952,954977
LBR,1953,974392
LBR,1954,994771
LBR,1955,1016396
LBR,1956,1039157
LBR,1957,1062947
LBR,1958,1087253
LBR,1959,1112560
LBR,1960,1139519
LBR,1961,1167721
LBR,1962,1197042
LBR,1963,1227417
LBR,1964,1258749
LBR,1965,1291155
LBR,1966,1324390
LBR,1967,1358439
LBR,1968,1393532
LBR,1969,1429612
LBR,1970,1466677
LBR,1971,1504082
LBR,1972,1542674
LBR,1973,1583590
LBR,1974,1626363
LBR,1975,1670914
LBR,1976,1717071
LBR,1977,1766028
LBR,1978,1818255
LBR,1979,1872714
LBR,1980,1929260
LBR,1981,1986864
LBR,1982,2045076
LBR,1983,2107114
LBR,1984,2173314
LBR,1985,2240549
LBR,1986,2308516
LBR,1987,2377233
LBR,1988,2446942
LBR,1989,2517864
LBR,1990,2223667
LBR,1991,1956523
LBR,1992,2072466
LBR,1993,2155135
LBR,1994,2149929
LBR,1995,2169167
LBR,1996,2232286
LBR,1997,2412995
LBR,1998,2670128
LBR,1999,2821689
LBR,2000,2928117
LBR,2001,3015343
LBR,2002,3094793
LBR,2003,3119534
LBR,2004,3156893
LBR,2005,3301016
LBR,2006,3490792
LBR,2007,3669050
LBR,2008,3821006
LBR,2009,3943035
LBR,2010,4058897
LBR,2011,4221177
LBR,2012,4373046
LBR,2013,4470246
LBR,2014,4564299
LBR,2015,4659436
LBR,2016,4755607
LBR,2017,4848927
LBR,2018,4944728
LBR,2019,5043719
LBR,2020,5149470
LBR,2021,5259327
LBR,2022,5373297
LBR,2023,5493035
LBR,2024,
LBR,2025,
LBR,2026,
LBR,2027,
LBR,2028,
LBR,2029,
LBR,2030,
LBR,2031,
LBR,2032,
LBR,2033,
LBR,2034,
LBR,2035,
LBR,2036,
LBR,2037,
LBR,2038,
LBR,2039,
LBR,2040,
LBR,2041,
LBR,2042,
LBR,2043,
LBR,2044,
LBR,2045,
LBR,2046,
LBR,2047,
LBR,2048,
LBR,2049,
LBR,2050,
LBR,2051,
LBR,2052,
LBR,2053,
LBR,2054,
LBR,2055,
LBR,2056,
LBR,2057,
LBR,2058,
LBR,2059,
LBR,2060,
LBR,2061,
LBR,2062,
LBR,2063,
LBR,2064,
LBR,2065,
LBR,2066,
LBR,2067,
LBR,2068,
LBR,2069,
LBR,2070,
LBR,2071,
LBR,2072,
LBR,2073,
LBR,2074,
LBR,2075,
LBR,2076,
LBR,2077,
LBR,2078,
LBR,2079,
LBR,2080,
LBR,2081,
LBR,2082,
LBR,2083,
LBR,2084,
LBR,2085,
LBR,2086,
LBR,2087,
LBR,2088,
LBR,2089,
LBR,2090,
LBR,2091,
LBR,2092,
LBR,2093,
LBR,2094,
LBR,2095,
LBR,2096,
LBR,2097,
LBR,2098,
LBR,2099,
LBR,2100,
LBY,1950,1131471
LBY,1951,1145389
LBY,1952,1162480
LBY,1953,1183300
LBY,1954,1208183
LBY,1955,1241389
LBY,1956,1282962
LBY,1957,1328858
LBY,1958,1379206
LBY,1959,1433965
LBY,1960,1492890
LBY,1961,1555703
LBY,1962,1621960
LBY,1963,1690458
LBY,1964,1753692
LBY,1965,1804016
LBY,1966,1849066
LBY,1967,1898203
LBY,1968,1952789
LBY,1969,2014294
LBY,1970,2082597
LBY,1971,2153537
LBY,1972,2226105
LBY,1973,2314200
LBY,1974,2432218
LBY,1975,2571563
LBY,1976,2721246
LBY,1977,2881540
LBY,1978,3052532
LBY,1979,3233849
LBY,1980,3424375
LBY,1981,3621488
LBY,1982,3724772
LBY,1983,3718966
LBY,1984,3773639
LBY,1985,3898746
LBY,1986,4017403
LBY,1987,4129743
LBY,1988,4237757
LBY,1989,4342927
LBY,1990,4445243
LBY,1991,4544404
LBY,1992,4640360
LBY,1993,4733053
LBY,1994,4822039
LBY,1995,4906851
LBY,1996,4987402
LBY,1997,5064642
LBY,1998,5140711
LBY,1999,5218039
LBY,2000,5305020
LBY,2001,5403639
LBY,2002,5508412
LBY,2003,5619405
LBY,2004,5736696
LBY,2005,5858793
LBY,2006,5980212
LBY,2007,6104381
LBY,2008,6235433
LBY,2009,6366689
LBY,2010,6497837
LBY,2011,6343210
LBY,2012,6179327
LBY,2013,6304636
LBY,2014,6427260
LBY,2015,6531825
LBY,2016,6632130
LBY,2017,6738771
LBY,2018,6849058
LBY,2019,6951040
LBY,2020,7045403
LBY,2021,7135179
LBY,2022,7223804
LBY,2023,7305659
LBY,2024,
LBY,2025,
LBY,2026,
LBY,2027,
LBY,2028,
LBY,2029,
LBY,2030,
LBY,2031,
LBY,2032,
LBY,2033,
LBY,2034,
LBY,2035,
LBY,2036,
LBY,2037,
LBY,2038,
LBY,2039,
LBY,2040,
LBY,2041,
LBY,2042,
LBY,2043,
LBY,2044,
LBY,2045,
LBY,2046,
LBY,2047,
LBY,2048,
LBY,2049,
LBY,2050,
LBY,2051,
LBY,2052,
LBY,2053,
LBY,2054,
LBY,2055,
LBY,2056,
LBY,2057,
LBY,2058,
LBY,2059,
LBY,2060,
LBY,2061,
LBY,2062,
LBY,2063,
LBY,2064,
LBY,2065,
LBY,2066,
LBY,2067,
LBY,2068,
LBY,2069,
LBY,2070,
LBY,2071,
LBY,2072,
LBY,2073,
LBY,2074,
LBY,2075,
LBY,2076,
LBY,2077,
LBY,2078,
LBY,2079,
LBY,2080,
LBY,2081,
LBY,2082,
LBY,2083,
LBY,2084,
LBY,2085,
LBY,2086,
LBY,2087,
LBY,2088,
LBY,2089,
LBY,2090,
LBY,2091,
LBY,2092,
LBY,2093,
LBY,2094,
LBY,2095,
LBY,2096,
LBY,2097,
LBY,2098,
LBY,2099,
LBY,2100,
LIE,1950,13786
LIE,1951,14026
LIE,1952,14251
LIE,1953,14489
LIE,1954,14736
LIE,1955,14992
LIE,1956,15265
LIE,1957,15562
LIE,1958,15878
LIE,1959,16189
LIE,1960,16512
LIE,1961,16883
LIE,1962,17299
LIE,1963,17724
LIE,1964,18170
LIE,1965,18631
LIE,1966,19090
LIE,1967,19575
LIE,1968,20105
LIE,1969,20650
LIE,1970,21170
LIE,1971,21618
LIE,1972,22022
LIE,1973,22421
LIE,1974,22826
LIE,1975,23223
LIE,1976,23610
LIE,1977,23994
LIE,1978,24369
LIE,1979,24749
LIE,1980,25114
LIE,1981,25487
LIE,1982,25870
LIE,1983,26261
LIE,1984,26652
LIE,1985,27036
LIE,1986,27406
LIE,1987,27785
LIE,1988,28171
LIE,1989,28556
LIE,1990,28912
LIE,1991,29303
LIE,1992,29750
LIE,1993,30199
LIE,1994,30623
LIE,1995,31055
LIE,1996,31497
LIE,1997,31925
LIE,1998,32341
LIE,1999,32751
LIE,2000,33137
LIE,2001,33470
LIE,2002,33770
LIE,2003,34089
LIE,2004,34409
LIE,2005,34713
LIE,2006,35002
LIE,2007,35251
LIE,2008,35467
LIE,2009,35740
LIE,2010,36021
LIE,2011,36295
LIE,2012,36621
LIE,2013,36930
LIE,2014,37191
LIE,2015,37424
LIE,2016,37635
LIE,2017,37872
LIE,2018,38157
LIE,2019,38463
LIE,2020,38793
LIE,2021,39062
LIE,2022,39338
